Text,Category,Gender,Comment React Number,Label
এই কুত্তার বাচ্চা তোর বিঙ্গান দিয়ে তুই বিচার কর ।কোন কাজ নিজে সম্পন্ন হয় না কারো দ্বারা সম্পন্ন হয় । তাহলে এই বিশাল আকাশ গ্রহ নক্ষএ  চাদ সূর্য  সমগ্র সৃস্টি এগুলো কে নিয়ন্ত্রন করে এমন নিভূল ভাবে ? তোর বিঙ্গান যা সৃস্টি করেছে তার অবশ্যই ভুল আছে কিন্তু আমার আল্লাহর সৃস্টির মাঝে কোন ভুল নেই । এটাত কানার ভাই অন্ধও দেখতে পাই তুই পাস না ?,Social,Male,1,Sexual Aggression
কতো মানুষ কতো কিছুই না বলে ... who cares.....,Actor,Female,0,Neutral
খুলনার রাষ্টীয় জুট মিল গুলোতে বেতন দেওয়া বন্ধ।  বেতন বকেয়া আছে ৮-১২ সপ্তাহ। করোনা পরিস্থিতিতে এটা কেমন মানবতা ?যেখানে বেসরকারি গামেন্টসে বকেয়া বেতন দেওয়ার জন্য সরকার নানা সুযোগ সুবিধা দিচ্ছে।,Politician,Male,0,Neutral
তোমারে লেগেছে কত যে ভাল চাদ বুঝি তা জানে,Actor,Female,0,Neutral
আমি  মেঘনা ব্রীজ দেখেছি ।রাঙামাটির ঝুলন্ত ব্রীজ দেখেছি।ময়ূরীর গরম মশলা দেখেছি।হলিপুর ভিডিও দেখেছি হাতিপুর এডিটিং ছবি দেখেছি। হিরো আলমের আবাল মার্কা ছবি দেখেছিনাতাশা সানি লিওন মিয়া খলিফার ভিডিও দেখেছি। কিন্তু বিশ্বাস করেন খালা আপনারমত বাইনচোদ জীবনে ও দেখেনি।।,Actor,Female,29,Sexual Aggression
পরি অামিও প্রথমে ওইডাই ভাবছিলাম ,Actor,Female,4,Neutral
"দিলাম তোরে আনফলো করে,,,,,খানকির মাইয়্যা তুই কি মুসলিম??",Actor,Female,1,Sexual Aggression
"ঘুরেফিরে আপনি আপনার কথায় অটল থাকলেন(নাস্তিক)। যাক এটা আপনার স্বাধীনতা, তবে কারো ধর্মানুভূতিতে আঘাত দিবেননা।",Actor,Female,2,Hate Speech
মাথাই নষ্ট মামা এ আমি কি দেখলাম,Social,Male,1,Harassment
অসাধারণ পরিবার কিন্তু আর একটা ছেলে বাবু হলে খুব ভালো লাগবে পরিবারটা,Sports,Male,6,Neutral
"বেশি খুইলেন না, পারে বিপদ হবে",Actor,Female,0,Sexual Aggression
"ভাই রিপোর্টার, মিয়া খলিফা, সানি আপা,তছলিমা ম‍্যাডাম কিছু বলে নাই?মনটা খুব শুনতে চাইছিলো।",Actor,Female,0,Sexual Aggression
আপু এক কথায় অসাধারণ,Actor,Female,2,Neutral
জানোয়ার।,Actor,Female,0,Harassment
আল্লাহ তায়ালা আপনাকে হেদায়েত দান করুক আমিন,Actor,Female,0,Neutral
"আপনার কথায় বুজা যাচ্ছে আপনি লোক দেখানর তওবা করছেন জনপ্রিয়তা ঠেকাতে,,,,প্রথমত আমি যদি কোন ভুল করে থাকি,,, আহ,, তার মানে আপনি এখনও নিজেকে নাস্তিক দাবি করছেন,,এর পর যদি কার বিশ্বাসে আঘাত করে থাকি, আপনি পরকালে বিশ্বাস করেন না আবার বলছেন অন্যের বিশ্বাসে অাঘাত,,,ধর্মিও বিন্দু পরিমান জ্ঞান না থাকলে যা হয় আর কি,,,",Actor,Female,2,Hate Speech
জায়েদ খান ও কোন বালের অভিনেতা,Social,Male,0,Harassment
আল্লাহ তাকে হেদায়েত দান করুক আমিন।,Actor,Female,0,Neutral
সামনে চলে আসছে।আর নিচে আপনার কমেন্ট!,Actor,Female,0,Neutral
পুলাপাইন নষ্ট হইয়া গেছে।নষ্ট ছেলে!,Actor,Female,0,Harassment
সেফু কুকুর তার গেও গেও শুনতে ইচ্ছা করেনা।,Social,Male,0,Harassment
"ওই মাগির নাটক বজন করতে হবে,, নাস্তিক হয়ে গেছে।।",Actor,Female,0,Hate Speech
এখন হারামজাদী কমা চাস মাইনষের চুদন শুনে।যাই হউক আল্লাহ্ তোরে হেদায়েত দান করুন।,Actor,Female,0,Neutral
"আসসালামু মালাইকুম ও রহমতুল্লাহ বারাকা,নায়েব আলী ভাই ভালো আছেন,এগুলার মা বাবার ই ইসলামি শিক্ষা নাই। মেয়ে কোথা থেকে শিখবে,,,,",Actor,Female,0,Sexual Aggression
